open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1772342400000,2015.08,2021.93,2015.08,2021.41,20557.683,1772342699999,41522788.74256,27914,13236.257,26734228.31453,0
1772342700000,2021.41,2022.32,2018.61,2018.88,7096.725,1772342999999,14339413.76352,12061,2826.895,5711971.59313,0
1772343000000,2018.88,2020.00,2017.37,2019.18,5324.585,1772343299999,10748224.96299,12524,2860.092,5773997.32268,0
1772343300000,2019.19,2020.41,2016.40,2017.83,7595.503,1772343599999,15331670.74892,13630,4309.272,8699647.79456,0
1772343600000,2017.82,2017.82,2013.57,2013.84,5812.905,1772343899999,11715311.05056,10676,1694.446,3414730.20652,0
1772343900000,2013.83,2014.44,2012.12,2013.11,14768.753,1772344199999,29729888.17828,24113,5595.770,11264898.19371,0
1772344200000,2013.10,2013.11,2008.42,2009.26,9587.278,1772344499999,19281118.09399,16627,3740.235,7522578.00689,0
1772344500000,2009.26,2011.00,2008.50,2010.44,8330.322,1772344799999,16742396.61931,13810,4045.374,8130557.61261,0
1772344800000,2010.44,2011.78,2004.12,2005.25,14596.571,1772345099999,29310755.28128,25027,5515.743,11077291.21526,0
1772345100000,2005.25,2005.66,1995.64,1998.33,48165.325,1772345399999,96320674.00641,59047,17877.293,35745565.77726,0
1772345400000,1998.32,2004.64,1992.09,2002.55,43795.574,1772345699999,87523224.04364,52235,20977.446,41922273.46848,0
1772345700000,2002.55,2005.95,1998.16,1998.28,20934.086,1772345999999,41895329.22591,25944,6279.724,12573577.61084,0
1772346000000,1998.28,2003.92,1998.28,2002.40,11729.042,1772346299999,23465218.80764,19897,6499.502,13003534.88913,0
1772346300000,2002.39,2002.90,1999.60,1999.65,8228.036,1772346599999,16468261.19836,10866,3934.866,7875867.64630,0
1772346600000,1999.66,2001.78,1994.31,1995.40,19016.496,1772346899999,37977679.81938,23346,6901.888,13784553.33263,0
1772346900000,1995.40,1997.00,1993.46,1993.65,18231.579,1772347199999,36374687.30946,24123,6857.246,13681502.74744,0
1772347200000,1993.65,1996.74,1988.36,1993.93,47991.090,1772347499999,95572714.86409,45461,24621.967,49036966.99186,0
1772347500000,1993.93,1994.23,1988.21,1993.53,21838.581,1772347799999,43489384.71930,29615,9421.361,18761876.99295,0
1772347800000,1993.53,1999.95,1993.53,1997.79,18357.953,1772348099999,36669564.06088,26501,10404.641,20780494.16531,0
1772348100000,1997.79,1999.84,1997.13,1997.60,5279.794,1772348399999,10550435.70715,9896,2303.161,4602865.35364,0
1772348400000,1997.59,1998.48,1993.21,1993.90,8116.078,1772348699999,16197640.35960,14480,3254.642,6495100.35529,0
1772348700000,1993.89,1997.32,1992.00,1997.22,11772.933,1772348999999,23475285.46230,17338,7844.028,15641763.51106,0
1772349000000,1997.22,2004.12,1996.80,2002.11,29613.476,1772349299999,59282757.18005,32596,15982.228,31990720.14969,0
1772349300000,2002.10,2002.79,2000.18,2001.71,7523.582,1772349599999,15059194.68146,14149,3690.625,7387326.46881,0
1772349600000,2001.71,2004.92,1999.19,1999.93,8158.051,1772349899999,16336253.42889,15183,4584.119,9181493.45909,0
1772349900000,1999.92,1999.92,1996.47,1998.94,8243.086,1772350199999,16470454.69217,13545,3317.044,6627606.84347,0
1772350200000,1998.93,2002.14,1995.43,2002.14,8165.953,1772350499999,16325373.70758,19364,4950.876,9900469.88849,0
1772350500000,2002.13,2007.93,2002.13,2007.23,20225.811,1772350799999,40551158.23625,30627,12327.452,24716452.74898,0
1772350800000,2007.23,2009.88,2003.43,2004.29,19021.379,1772351099999,38155840.31182,24553,9352.773,18764598.89161,0
1772351100000,2004.29,2006.23,2003.30,2003.72,6045.952,1772351399999,12119970.57861,10693,3474.396,6965187.51117,0
1772351400000,2003.72,2006.02,2003.10,2004.32,6714.565,1772351699999,13460754.54632,13172,4119.321,8258631.68774,0
1772351700000,2004.31,2006.90,2004.24,2006.27,5678.668,1772351999999,11388145.91107,8895,4236.627,8496199.42936,0
1772352000000,2006.26,2007.70,1998.50,1999.45,13307.800,1772352299999,26657173.92291,23791,4819.916,9661872.48979,0
1772352300000,1999.45,2006.27,1997.50,2005.11,11089.311,1772352599999,22192930.05898,22186,6153.502,12315782.08685,0
1772352600000,2005.10,2009.30,2005.00,2008.43,10573.249,1772352899999,21228360.27131,19248,6240.649,12529997.96592,0
1772352900000,2008.43,2008.43,2005.40,2005.96,6681.739,1772353199999,13407597.86198,13313,3009.929,6039598.98974,0
1772353200000,2005.95,2008.00,2002.67,2006.99,13324.022,1772353499999,26708722.23665,16821,6915.302,13861441.97346,0
1772353500000,2006.99,2007.82,2005.42,2006.29,4171.834,1772353799999,8372626.93714,8256,1850.045,3712964.29979,0
1772353800000,2006.29,2006.68,2001.13,2002.88,6084.102,1772354099999,12192685.44983,14058,2532.364,5075670.90645,0
1772354100000,2002.88,2004.59,2001.71,2004.42,6192.166,1772354399999,12402800.04093,13452,3494.028,6998334.00284,0
1772354400000,2004.42,2004.79,2000.47,2000.90,5104.676,1772354699999,10222843.60757,9862,2059.784,4125197.28561,0
1772354700000,2000.90,2001.66,1995.40,1995.86,16220.347,1772354999999,32401926.93054,28661,6651.302,13286155.62448,0
1772355000000,1995.86,1996.39,1980.20,1983.96,83190.628,1772355299999,165213939.90053,102474,32538.907,64614101.76143,0
1772355300000,1983.95,1986.86,1981.57,1985.24,31211.260,1772355599999,61937354.78818,48088,16392.081,32528841.28532,0
1772355600000,1985.24,1989.98,1974.08,1988.18,62290.179,1772355899999,123472664.99646,79223,27698.200,54947753.23245,0
1772355900000,1988.17,1989.30,1983.08,1987.25,13575.715,1772356199999,26966382.04867,30171,6840.112,13586494.16630,0
1772356200000,1987.24,1988.65,1985.00,1987.65,7690.628,1772356499999,15278474.68342,15688,4447.452,8835782.85810,0
1772356500000,1987.65,1995.52,1987.40,1990.43,27273.993,1772356799999,54334151.89589,44632,15918.347,31713401.22949,0
1772356800000,1990.43,1993.29,1989.00,1989.00,6557.540,1772357099999,13059889.55472,18366,2878.630,5733608.18849,0
1772357100000,1989.01,1990.25,1986.10,1990.23,11578.260,1772357399999,23024524.07990,19260,4530.290,9009999.03532,0
1772357400000,1990.23,1991.18,1980.19,1981.85,21847.264,1772357699999,43370477.61692,34065,8138.264,16154736.17252,0
1772357700000,1981.85,1985.80,1976.54,1979.20,31331.243,1772357999999,62044856.29988,54578,16127.132,31934695.91929,0
1772358000000,1979.19,1982.89,1978.74,1979.07,10793.212,1772358299999,21372203.47037,22857,5342.101,10578772.17393,0
1772358300000,1979.07,1980.75,1976.01,1980.24,14814.145,1772358599999,29317483.67911,24874,7824.575,15487592.64847,0
1772358600000,1980.24,1982.31,1978.05,1978.60,11398.195,1772358899999,22567638.12476,25396,6074.041,12027375.80270,0
1772358900000,1978.60,1980.97,1977.02,1979.92,7684.879,1772359199999,15207757.28004,17865,4207.823,8327680.96753,0
1772359200000,1979.91,1982.20,1974.54,1978.11,14669.037,1772359499999,29018106.28393,33583,5034.329,9961420.07220,0
1772359500000,1978.11,1979.51,1971.02,1977.60,34836.436,1772359799999,68805042.77727,50065,12646.199,24980828.54556,0
1772359800000,1977.61,1984.19,1974.00,1982.61,31491.305,1772360099999,62325685.91890,37146,18602.663,36823163.83217,0
1772360100000,1982.61,1982.77,1977.29,1978.86,9916.485,1772360399999,19636771.45512,17829,3770.855,7466473.04601,0
1772360400000,1978.86,1980.57,1977.86,1980.07,6294.317,1772360699999,12457299.04122,11431,3517.288,6961101.83692,0
1772360700000,1980.07,1985.83,1979.25,1983.94,14612.502,1772360999999,28975007.46293,22984,8767.338,17385586.45276,0
1772361000000,1983.93,1985.71,1982.84,1985.13,11464.154,1772361299999,22746575.30978,16933,5586.462,11086930.24977,0
1772361300000,1985.13,1992.40,1982.10,1982.81,45228.446,1772361599999,89965275.23412,55285,23105.051,45957854.70498,0
1772361600000,1982.80,1983.20,1979.55,1980.55,16277.855,1772361899999,32257562.31311,20631,9018.744,17874755.10631,0
1772361900000,1980.56,1984.30,1978.19,1981.84,8484.010,1772362199999,16810354.20301,20145,4400.437,8719842.83206,0
1772362200000,1981.84,1983.57,1979.30,1982.78,13365.504,1772362499999,26486028.23644,13650,10767.676,21338735.74077,0
1772362500000,1982.78,1984.80,1982.59,1983.91,3604.102,1772362799999,7148303.63252,8713,1957.559,3882538.98858,0
1772362800000,1983.91,1986.00,1983.84,1985.97,5797.981,1772363099999,11508135.40971,12391,3682.828,7310157.27960,0
1772363100000,1985.97,1987.99,1984.79,1986.03,7037.956,1772363399999,13979199.77535,15387,4096.780,8137527.01727,0
1772363400000,1986.03,1986.38,1983.73,1984.60,3902.971,1772363699999,7747892.90273,10310,1495.835,2969763.67555,0
1772363700000,1984.61,1988.48,1984.61,1986.47,6665.200,1772363999999,13243486.13858,16487,4168.824,8283292.91103,0
1772364000000,1986.47,1988.69,1985.20,1986.63,5155.023,1772364299999,10243171.83079,12254,2446.216,4860903.52310,0
1772364300000,1986.62,1988.62,1986.31,1986.56,4670.193,1772364599999,9281939.49652,9109,2840.038,5644476.78843,0
1772364600000,1986.56,1987.84,1980.90,1981.82,7355.792,1772364899999,14596467.19122,13841,2645.559,5250847.46957,0
1772364900000,1981.82,1985.24,1981.82,1984.28,6909.593,1772365199999,13705005.06272,12218,3733.716,7405429.36848,0
1772365200000,1984.27,1986.93,1982.00,1982.36,3621.216,1772365499999,7188513.19602,10434,1610.104,3196633.77656,0
1772365500000,1982.36,1985.09,1980.89,1983.05,7080.683,1772365799999,14039952.18846,13060,2873.583,5698191.84547,0
1772365800000,1983.06,1983.66,1981.35,1983.23,3255.718,1772366099999,6453871.38980,7720,1516.516,3006362.30795,0
1772366100000,1983.24,1983.99,1981.92,1982.30,3643.521,1772366399999,7225413.88716,7617,1511.301,2996851.05782,0
1772366400000,1982.30,1984.45,1981.34,1982.23,5685.587,1772366699999,11272929.81110,12901,3291.239,6526119.94645,0
1772366700000,1982.23,1987.25,1980.50,1986.71,8989.051,1772366999999,17835295.19841,16544,6802.483,13497216.14517,0
1772367000000,1986.70,1986.71,1983.63,1984.01,3233.508,1772367299999,6419039.44393,6650,1421.449,2821801.56318,0
1772367300000,1984.01,1986.50,1983.31,1986.00,7885.157,1772367599999,15651789.26427,11454,5639.122,11193334.78113,0
1772367600000,1986.01,1986.01,1980.67,1982.56,7459.193,1772367899999,14791966.62704,15182,2966.057,5881146.84365,0
1772367900000,1982.55,1983.21,1978.27,1979.84,7184.588,1772368199999,14229347.43352,12118,2072.691,4105407.32114,0
1772368200000,1979.84,1983.90,1975.14,1976.29,15538.494,1772368499999,30750677.88964,25282,8010.040,15858047.19000,0
1772368500000,1976.28,1980.00,1976.10,1979.59,12268.087,1772368799999,24266217.88228,25892,6015.112,11898614.00815,0
1772368800000,1979.59,1985.70,1978.92,1983.29,8051.252,1772369099999,15962137.75016,17168,5051.524,10013747.83246,0
1772369100000,1983.29,1983.29,1976.04,1977.35,11878.016,1772369399999,23503103.45155,23150,5496.873,10875913.67052,0
1772369400000,1977.34,1978.50,1975.70,1977.36,7793.192,1772369699999,15406006.03004,16987,3782.868,7478205.98408,0
1772369700000,1977.36,1978.00,1976.57,1977.48,4783.154,1772369999999,9457568.02562,8921,2686.477,5311944.40996,0
1772370000000,1977.48,1980.77,1973.43,1976.26,10406.929,1772370299999,20577884.55303,24161,4581.641,9062534.98984,0
1772370300000,1976.25,1980.00,1976.25,1977.81,7113.073,1772370599999,14076364.04366,18556,3882.377,7682972.15508,0
1772370600000,1977.81,1980.34,1977.45,1978.11,5442.093,1772370899999,10770870.17088,10204,2861.229,5662973.76815,0
1772370900000,1978.11,1980.88,1976.68,1976.68,6276.847,1772371199999,12423246.41317,11683,3451.794,6832210.32951,0
1772371200000,1976.69,1976.87,1967.34,1972.12,53489.150,1772371499999,105388050.57754,62739,22202.646,43750127.10412,0
1772371500000,1972.12,1979.25,1971.71,1975.53,14836.980,1772371799999,29322634.17459,28726,7157.029,14143329.90880,0
1772371800000,1975.53,1977.66,1973.64,1974.19,10927.540,1772372099999,21584698.08242,20163,4196.566,8289703.03653,0
1772372100000,1974.19,1977.59,1972.47,1975.83,8840.176,1772372399999,17454824.10500,17764,3180.598,6280931.75965,0
1772372400000,1975.83,1979.60,1975.82,1977.17,7767.072,1772372699999,15361580.90490,16373,4432.931,8767376.14762,0
1772372700000,1977.17,1979.17,1975.35,1976.91,4999.177,1772372999999,9884414.08195,14246,2509.188,4961866.43613,0
1772373000000,1976.91,2024.58,1976.91,2016.82,215156.311,1772373299999,431675502.14941,241916,129989.891,260733855.32304,0
1772373300000,2016.82,2020.11,2005.00,2005.86,70165.097,1772373599999,141050154.31057,89663,36554.619,73499201.67884,0
1772373600000,2005.86,2012.99,2001.16,2010.96,38767.107,1772373899999,77823833.09790,78270,20951.104,42063409.37305,0
1772373900000,2010.96,2027.77,2009.68,2015.60,85796.902,1772374199999,173236221.67613,127722,51365.018,103745767.47859,0
1772374200000,2015.59,2019.43,2013.05,2015.00,18906.491,1772374499999,38110144.80074,37926,9579.938,19313200.23411,0
1772374500000,2015.00,2018.33,2008.10,2014.96,25544.358,1772374799999,51440560.39613,54486,12061.707,24294218.47359,0
1772374800000,2014.96,2015.44,2002.56,2007.88,41100.959,1772375099999,82505427.93839,63710,16575.067,33270169.26818,0
1772375100000,2007.89,2010.00,2004.60,2006.78,13667.210,1772375399999,27428737.79309,26768,6026.428,12093802.89071,0
1772375400000,2006.77,2012.61,2003.50,2007.25,16435.697,1772375699999,32995958.35658,38263,8294.482,16653970.70284,0
1772375700000,2007.25,2008.41,2002.64,2005.41,10473.664,1772375999999,20999327.96288,26339,5332.389,10690738.61654,0
1772376000000,2005.41,2008.16,1992.40,1997.74,49255.312,1772376299999,98417073.01555,71109,19965.975,39901904.69540,0
1772376300000,1997.73,2004.40,1995.40,2001.79,20376.903,1772376599999,40761821.76822,38053,12963.555,25934113.15775,0
1772376600000,2001.80,2002.17,1996.12,1999.91,14211.059,1772376899999,28401673.07525,30173,7589.942,15169392.78348,0
1772376900000,1999.91,2001.96,1997.85,1999.13,13404.529,1772377199999,26810203.43237,21249,6350.436,12701664.90600,0
1772377200000,1999.13,2005.38,1997.75,2003.87,22194.781,1772377499999,44440083.67728,32726,13931.221,27889759.21535,0
1772377500000,2003.87,2005.16,1998.92,2003.17,10550.515,1772377799999,21125430.62486,25217,5421.268,10856135.67498,0
1772377800000,2003.17,2008.15,2001.75,2007.84,8654.800,1772378099999,17349199.91622,23091,5438.560,10903200.22166,0
1772378100000,2007.83,2012.49,2004.32,2009.35,37876.223,1772378399999,76110976.30303,48480,14701.773,29541711.55594,0
1772378400000,2009.35,2013.48,2004.79,2006.18,15150.587,1772378699999,30439184.50940,26997,6681.270,13428596.53398,0
1772378700000,2006.18,2012.30,2005.43,2009.02,16191.215,1772378999999,32525693.82115,26228,9133.524,18349907.98036,0
1772379000000,2009.01,2013.42,2009.01,2012.88,10773.356,1772379299999,21665181.85053,19897,6492.930,13058643.33305,0
1772379300000,2012.88,2015.70,2010.20,2013.54,11201.871,1772379599999,22548492.68280,23822,6130.046,12339855.74107,0
1772379600000,2013.55,2015.39,2011.00,2012.66,7405.789,1772379899999,14906312.19797,16541,3909.939,7870513.69539,0
1772379900000,2012.65,2012.66,2008.31,2009.85,7659.854,1772380199999,15397900.85724,14562,2836.391,5701443.89628,0
1772380200000,2009.85,2012.89,2003.91,2004.88,24632.322,1772380499999,49479576.67807,28532,9443.304,18966324.09800,0
1772380500000,2004.89,2006.45,1991.00,1992.31,54504.552,1772380799999,108846255.42916,61478,20917.384,41769721.11309,0
1772380800000,1992.30,2002.63,1982.00,2001.19,95538.130,1772381099999,190322222.79641,104388,49501.522,98658836.42943,0
1772381100000,2001.19,2003.55,1999.29,2000.73,20037.885,1772381399999,40093548.93072,32687,9682.325,19373228.12712,0
1772381400000,2000.73,2002.15,1997.20,1997.75,12230.729,1772381699999,24461830.50584,23337,5613.959,11230302.37901,0
1772381700000,1997.75,2002.08,1996.31,2001.31,18430.603,1772381999999,36859983.80060,30201,11510.993,23024808.27913,0
1772382000000,2001.31,2001.83,1994.04,1999.25,15025.723,1772382299999,30011927.70646,31695,6748.325,13478132.09871,0
1772382300000,1999.25,2010.00,1998.90,2004.68,29102.046,1772382599999,58366689.85503,41563,18840.420,37787667.65488,0
1772382600000,2004.68,2005.71,2003.00,2004.30,8190.145,1772382899999,16414215.40701,17751,3175.851,6364953.87368,0
1772382900000,2004.29,2006.24,2001.68,2003.52,6939.811,1772383199999,13903890.41262,16222,3169.811,6350778.69541,0
1772383200000,2003.53,2003.53,1998.79,1999.02,7682.930,1772383499999,15369742.65563,16185,3053.154,6107999.95887,0
1772383500000,1999.03,1999.59,1965.00,1972.46,134548.936,1772383799999,266424132.85917,153021,51856.486,102692515.49856,0
1772383800000,1972.45,1976.90,1958.08,1970.31,105678.124,1772384099999,207939592.90119,142508,53733.740,105742241.21395,0
1772384100000,1970.31,1975.60,1970.30,1973.35,22861.379,1772384399999,45105582.07857,46282,12523.170,24708606.20750,0
1772384400000,1973.35,1975.20,1965.01,1969.00,33790.379,1772384699999,66557681.87942,78780,13022.284,25651672.07688,0
1772384700000,1969.00,1975.00,1968.60,1972.08,14467.533,1772384999999,28523598.47337,41315,9314.527,18363951.69030,0
1772385000000,1972.08,1973.61,1966.15,1969.89,14663.443,1772385299999,28884657.30898,33901,8379.787,16506126.67515,0
1772385300000,1969.90,1970.53,1954.03,1959.14,48581.098,1772385599999,95203742.90027,90059,17744.954,34774493.77073,0
1772385600000,1959.14,1966.92,1950.85,1964.46,43959.863,1772385899999,86115999.87624,71280,23642.321,46349792.77755,0
1772385900000,1964.47,1967.39,1962.00,1964.63,18227.316,1772386199999,35810162.18964,33287,9377.166,18425017.53483,0
1772386200000,1964.63,1966.92,1959.54,1966.91,12381.740,1772386499999,24307694.56009,36805,6858.973,13468569.44336,0
1772386500000,1966.91,1970.80,1966.00,1966.92,12077.476,1772386799999,23766704.91221,31895,6577.740,12944653.68108,0
1772386800000,1966.92,1969.99,1966.00,1967.80,6572.054,1772387099999,12935463.32255,17848,3466.757,6823451.83304,0
1772387100000,1967.80,1974.00,1964.18,1970.65,21456.751,1772387399999,42256399.98158,39291,11450.297,22549401.42053,0
1772387400000,1970.65,1974.44,1968.71,1968.73,12694.794,1772387699999,25031356.70920,27601,6041.460,11913541.53953,0
1772387700000,1968.73,1970.00,1957.25,1960.05,42963.236,1772387999999,84336425.83726,40968,11872.550,23314487.72429,0
1772388000000,1960.05,1990.91,1959.73,1983.62,88476.285,1772388299999,175060789.02681,87997,55267.833,109354726.01358,0
1772388300000,1983.63,1996.72,1980.37,1987.73,74356.215,1772388599999,147852320.91268,95101,44447.017,88386260.16350,0
1772388600000,1987.73,1987.73,1980.69,1983.00,23899.423,1772388899999,47410199.85075,36957,10038.248,19911114.58969,0
1772388900000,1983.00,1992.40,1981.33,1981.98,29024.128,1772389199999,57672372.54313,45926,17484.647,34746618.15333,0
1772389200000,1981.98,1984.41,1979.00,1979.38,16897.699,1772389499999,33478685.46805,29656,7799.869,15453833.89058,0
1772389500000,1979.39,1981.17,1978.10,1979.40,8197.823,1772389799999,16230706.54596,15935,4509.226,8928170.90047,0
1772389800000,1979.40,1982.89,1971.90,1981.53,36087.797,1772390099999,71335577.95997,44088,15704.062,31049827.12665,0
1772390100000,1981.53,1982.92,1979.24,1980.30,7049.305,1772390399999,13965263.62404,17182,3662.613,7256673.35765,0
1772390400000,1980.30,1981.68,1979.01,1979.59,4171.507,1772390699999,8260364.38630,10911,1847.724,3659051.65109,0
1772390700000,1979.58,1982.42,1979.16,1980.29,4415.871,1772390999999,8746394.50518,14303,1909.696,3782578.96961,0
1772391000000,1980.29,1980.96,1973.30,1975.56,8681.416,1772391299999,17163997.58590,14611,2162.027,4275368.21108,0
