open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1767283200000,2988.45,2989.90,2983.33,2983.33,18002.560,1767284099999,53760780.10017,31939,8204.991,24503174.86604,0
1767284100000,2983.33,2985.28,2979.47,2984.29,14074.422,1767284999999,41968732.38709,23543,7176.590,21401510.27212,0
1767285000000,2984.29,2985.91,2980.66,2980.80,9776.038,1767285899999,29164074.14457,14993,5480.737,16350150.22965,0
1767285900000,2980.80,2983.63,2979.94,2981.35,10941.467,1767286799999,32622432.70965,13789,7028.429,20957072.00721,0
1767286800000,2981.35,2985.00,2980.04,2984.82,6624.558,1767287699999,19758616.78871,14225,4450.215,13273192.02330,0
1767287700000,2984.81,2991.06,2984.22,2990.62,21194.416,1767288599999,63335466.09785,30014,13525.307,40420570.35900,0
1767288600000,2990.61,3005.00,2989.35,2990.22,106050.233,1767289499999,317902111.91637,104323,60120.823,180247030.23001,0
1767289500000,2990.23,2994.09,2985.36,2989.43,19668.521,1767290399999,58810257.14572,32641,9207.603,27531715.47156,0
1767290400000,2989.42,2991.47,2983.67,2986.30,14351.120,1767291299999,42874993.01595,28618,6396.222,19108451.89435,0
1767291300000,2986.30,2991.00,2984.73,2985.46,11323.873,1767292199999,33834883.73985,19882,5229.377,15626444.65756,0
1767292200000,2985.47,2989.28,2985.17,2989.21,7334.971,1767293099999,21908582.13197,16001,3686.107,11010291.89638,0
1767293100000,2989.22,2991.42,2986.90,2989.04,5964.212,1767293999999,17830756.30913,12964,2411.807,7210211.32159,0
1767294000000,2989.04,2989.33,2986.07,2986.38,5107.040,1767294899999,15258270.52007,12222,2166.248,6472233.09420,0
1767294900000,2986.38,2987.56,2986.07,2987.29,4231.790,1767295799999,12639480.60581,7239,2313.292,6909224.19243,0
1767295800000,2987.29,2993.36,2986.61,2992.85,7666.676,1767296699999,22931991.21424,15085,4618.537,13813873.37850,0
1767296700000,2992.85,2996.89,2991.45,2994.06,9711.112,1767297599999,29076256.52005,16701,5329.072,15956245.37841,0
1767297600000,2994.08,2995.67,2991.27,2991.28,7994.223,1767298499999,23927021.16555,17515,3980.843,11915321.43439,0
1767298500000,2991.27,2992.38,2989.45,2991.64,6394.749,1767299399999,19125895.22342,11795,3518.794,10524331.47333,0
1767299400000,2991.64,2991.65,2987.56,2987.94,8060.851,1767300299999,24095339.56787,15222,3293.899,9846237.32882,0
1767300300000,2987.95,2988.50,2986.15,2987.89,6223.826,1767301199999,18593533.09282,11249,3300.311,9859688.07450,0
1767301200000,2987.89,2992.11,2986.40,2990.71,4829.643,1767302099999,14436339.62373,10860,2646.447,7910933.57461,0
1767302100000,2990.71,2991.60,2989.54,2991.21,2546.977,1767302999999,7616976.93534,6576,1243.039,3717334.12371,0
1767303000000,2991.20,2991.21,2987.02,2987.03,8425.982,1767303899999,25181761.82591,12691,4051.671,12108540.84862,0
1767303900000,2987.02,2989.00,2986.10,2988.36,4309.277,1767304799999,12874488.05044,8943,2090.788,6246721.83261,0
1767304800000,2988.35,2993.00,2988.35,2990.28,6340.335,1767305699999,18961984.26167,13859,3044.800,9105933.80760,0
1767305700000,2990.28,2991.84,2988.80,2991.26,4612.063,1767306599999,13793116.59141,7639,2126.914,6360567.18819,0
1767306600000,2991.26,2993.06,2985.90,2989.80,9947.429,1767307499999,29734737.84830,16208,4653.431,13911662.01454,0
1767307500000,2989.80,2998.86,2989.80,2997.64,16547.246,1767308399999,49565128.59267,26342,9631.609,28849825.44618,0
1767308400000,2997.64,3002.59,2989.58,2996.31,37323.497,1767309299999,111823220.24799,55460,17723.118,53109670.06908,0
1767309300000,2996.30,3006.00,2996.30,3003.36,27867.247,1767310199999,83681465.43050,34792,16290.212,48919650.70293,0
1767310200000,3003.36,3008.00,3002.69,3007.32,35007.897,1767311099999,105230501.70775,35314,19265.510,57915021.70988,0
1767311100000,3007.32,3008.56,3000.42,3002.49,15164.571,1767311999999,45551895.80803,23758,5980.274,17967642.56586,0
1767312000000,3002.50,3004.69,2993.58,2998.34,29112.961,1767312899999,87304225.28605,44204,13382.096,40133803.07086,0
1767312900000,2998.33,3001.32,2997.50,3000.75,10144.992,1767313799999,30431192.57810,19060,5503.540,16508976.44647,0
1767313800000,3000.75,3007.11,2995.89,2997.64,17724.530,1767314699999,53188122.01323,29797,7469.523,22418224.48072,0
1767314700000,2997.64,3004.50,2997.64,3004.49,12235.103,1767315599999,36728549.49254,21954,7871.659,23629374.69759,0
1767315600000,3004.49,3006.72,3001.89,3003.75,17798.152,1767316499999,53465403.17840,27650,8292.714,24911864.80623,0
1767316500000,3003.76,3004.96,3000.23,3000.99,9201.911,1767317399999,27625626.97546,22284,4337.103,13020693.18483,0
1767317400000,3000.99,3002.08,2996.76,2999.08,12434.228,1767318299999,37291368.86154,22036,5337.798,16009125.47606,0
1767318300000,2999.09,3002.67,2998.00,3001.55,9127.571,1767319199999,27389789.12477,14652,3609.305,10831280.04501,0
1767319200000,3001.54,3001.55,2995.44,2996.23,11642.860,1767320099999,34898733.51633,22343,4556.354,13656428.71220,0
1767320100000,2996.23,2997.13,2990.67,2993.56,15099.528,1767320999999,45206281.70793,27216,6636.736,19869964.44603,0
1767321000000,2993.55,2996.52,2993.00,2996.09,7852.229,1767321899999,23516884.98236,16563,4386.390,13137238.33606,0
1767321900000,2996.09,3002.58,2995.32,3000.79,17000.556,1767322799999,50998868.89850,25351,10335.755,31006067.29978,0
1767322800000,3000.78,3016.38,2998.36,3014.55,65163.668,1767323699999,196111002.67118,68844,41857.702,125982670.47914,0
1767323700000,3014.55,3016.99,3008.73,3012.53,46121.013,1767324599999,138941395.84665,58556,23842.439,71828717.87975,0
1767324600000,3012.52,3034.36,3011.29,3022.78,118025.395,1767325499999,356870881.59162,127203,75003.980,226807610.37141,0
1767325500000,3022.79,3029.83,3017.20,3021.04,63822.911,1767326399999,193068954.77958,80353,25720.681,77810353.74935,0
1767326400000,3021.04,3023.16,3016.56,3018.00,26888.280,1767327299999,81209100.78622,38969,12229.262,36936341.25201,0
1767327300000,3018.01,3019.82,3011.83,3014.62,23781.384,1767328199999,71711399.32319,31505,10840.719,32691709.94726,0
1767328200000,3014.62,3017.48,3013.62,3013.62,13798.450,1767329099999,41610848.80363,22825,5852.489,17649460.64335,0
1767329100000,3013.62,3015.78,3008.70,3010.19,21969.282,1767329999999,66179812.84392,28160,9638.149,29039179.67085,0
1767330000000,3010.18,3015.00,3010.18,3012.88,12398.200,1767330899999,37353795.76960,18474,7156.144,21560979.07109,0
1767330900000,3012.87,3017.45,3007.00,3008.54,22046.408,1767331799999,66393980.61881,30485,8809.537,26537087.05627,0
1767331800000,3008.54,3012.70,3008.00,3011.86,9907.096,1767332699999,29823109.67475,16389,6548.539,19713276.16718,0
1767332700000,3011.85,3017.00,3011.85,3015.00,13313.667,1767333599999,40136327.98188,20589,6996.987,21092605.32264,0
1767333600000,3015.01,3018.12,3012.71,3016.20,13876.637,1767334499999,41846162.70464,20591,7505.917,22634796.97264,0
1767334500000,3016.20,3022.65,3016.20,3022.10,15934.013,1767335399999,48115738.66300,21858,9359.374,28262515.93824,0
1767335400000,3022.11,3038.42,3021.05,3031.99,88456.906,1767336299999,268057128.05258,97075,50492.222,152989426.96933,0
1767336300000,3031.99,3035.00,3024.68,3025.19,30948.408,1767337199999,93781327.73659,40658,12544.665,38015497.62910,0
1767337200000,3025.20,3031.13,3025.19,3028.90,20734.157,1767338099999,62792819.72469,32404,10913.068,33053223.33188,0
1767338100000,3028.90,3029.44,3020.75,3023.65,19672.367,1767338999999,59506123.91059,29978,8357.078,25277237.96835,0
1767339000000,3023.66,3024.21,3016.64,3018.00,24446.410,1767339899999,73827553.46806,28346,10376.009,31335548.13611,0
1767339900000,3018.01,3019.22,3015.59,3017.00,26897.113,1767340799999,81156693.99083,25859,13108.908,39553488.35408,0
1767340800000,3017.00,3027.79,3014.27,3027.17,31082.314,1767341699999,93888154.09536,44376,15497.418,46815505.65828,0
1767341700000,3027.17,3027.18,3023.17,3024.67,12560.585,1767342599999,37996278.82409,23319,4315.565,13054993.23506,0
1767342600000,3024.67,3028.79,3020.92,3026.22,17745.278,1767343499999,53681242.42509,27800,9624.955,29119219.21763,0
1767343500000,3026.23,3033.00,3025.88,3030.85,23805.723,1767344399999,72117714.42722,32227,13428.720,40683719.78386,0
1767344400000,3030.84,3049.80,3028.67,3040.07,101662.144,1767345299999,308960832.20553,113848,63301.918,192389780.33374,0
1767345300000,3040.06,3042.87,3033.51,3038.84,40618.572,1767346199999,123405920.21368,52238,21038.219,63924674.05045,0
1767346200000,3038.85,3043.70,3035.58,3043.43,24650.137,1767347099999,74902626.01635,32269,12555.840,38155218.53222,0
1767347100000,3043.42,3055.00,3039.00,3047.20,88914.007,1767347999999,270981122.56986,128032,50339.513,153450983.67730,0
1767348000000,3047.19,3067.71,3044.09,3061.13,125502.260,1767348899999,383787384.36586,157313,78847.133,241152914.00566,0
1767348900000,3061.12,3068.97,3053.42,3053.58,105654.309,1767349799999,323484341.00577,132840,56548.875,173179852.30746,0
1767349800000,3053.58,3062.50,3053.03,3058.07,49039.818,1767350699999,149961570.10862,53790,28762.712,87941187.96034,0
1767350700000,3058.07,3060.88,3055.00,3056.10,27830.920,1767351599999,85110466.67181,31938,14545.395,44483379.94573,0
1767351600000,3056.11,3056.67,3045.00,3047.48,48935.531,1767352499999,149208507.53414,52787,23367.717,71247058.59450,0
1767352500000,3047.48,3054.81,3039.21,3046.22,66733.856,1767353399999,203309873.25839,73820,36085.153,109946208.66266,0
1767353400000,3046.22,3051.43,3044.29,3048.20,28815.963,1767354299999,87813465.68256,40197,14575.335,44416562.34647,0
1767354300000,3048.20,3048.20,3043.09,3046.70,18892.343,1767355199999,57536826.55451,27950,9486.165,28889472.89657,0
1767355200000,3046.69,3048.99,3042.02,3046.52,17646.516,1767356099999,53741626.21846,29154,8618.308,26247214.41267,0
1767356100000,3046.51,3052.20,3045.00,3049.26,25597.815,1767356999999,78039608.02599,34261,14158.661,43165944.52793,0
1767357000000,3049.26,3056.99,3048.16,3053.66,31419.741,1767357899999,95911234.43410,56437,17730.590,54122255.22890,0
1767357900000,3053.67,3053.99,3047.33,3047.40,17739.481,1767358799999,54117730.37890,26821,7319.592,22330349.76774,0
1767358800000,3047.40,3053.00,3045.19,3050.15,20970.531,1767359699999,63938842.06430,32139,12639.747,38536863.59285,0
1767359700000,3050.16,3057.60,3050.00,3052.43,23374.266,1767360599999,71373796.13237,39438,12668.872,38685056.85984,0
1767360600000,3052.44,3053.23,3046.90,3050.05,12988.159,1767361499999,39612411.80249,26601,5788.605,17654505.47448,0
1767361500000,3050.05,3055.65,3046.65,3049.03,23089.451,1767362399999,70456304.38233,29667,11541.182,35219317.75096,0
1767362400000,3049.03,3053.62,3038.07,3040.50,41624.720,1767363299999,126737464.52488,50625,18611.106,56666069.15353,0
1767363300000,3040.50,3043.78,3021.29,3034.00,150437.921,1767364199999,455868015.31560,186015,72078.665,218448525.48029,0
1767364200000,3034.00,3065.64,3017.64,3058.12,230682.522,1767365099999,701782649.35320,341080,126020.387,383501663.04798,0
1767365100000,3058.13,3112.15,3049.02,3081.29,394773.827,1767365999999,1218202681.28669,418725,218316.441,673811468.31538,0
1767366000000,3081.30,3094.00,3067.77,3073.59,129840.663,1767366899999,399670149.24612,211009,65268.728,200925146.40126,0
1767366900000,3073.58,3081.90,3052.75,3070.30,141984.353,1767367799999,435303541.47751,231861,70710.445,216811910.24763,0
1767367800000,3070.30,3096.10,3067.00,3093.63,117008.614,1767368699999,360764830.82978,190322,68513.996,211207685.69047,0
1767368700000,3093.66,3096.00,3078.63,3085.09,71098.291,1767369599999,219490307.59860,148694,34583.565,106763220.53065,0
1767369600000,3085.09,3096.80,3077.90,3096.80,69420.170,1767370499999,214199355.83745,138052,33830.124,104410818.51191,0
1767370500000,3096.79,3120.00,3094.52,3104.57,162567.741,1767371399999,505120802.67104,242064,86910.702,270111111.13872,0
1767371400000,3104.57,3145.99,3103.59,3124.57,281399.946,1767372299999,880774388.22756,360408,154581.084,483848643.53749,0
1767372300000,3124.56,3132.99,3110.55,3130.67,87027.568,1767373199999,271763378.49874,161123,44614.931,139347837.87451,0
1767373200000,3130.68,3143.34,3130.00,3137.01,100375.712,1767374099999,314814053.44495,157668,48744.771,152893008.03337,0
1767374100000,3137.00,3149.00,3126.69,3131.67,85707.056,1767374999999,269054616.04399,149316,42671.605,133973408.48349,0
1767375000000,3131.67,3133.80,3121.00,3127.29,57325.327,1767375899999,179193866.57250,101434,28627.919,89499775.09058,0
1767375900000,3127.29,3129.57,3109.01,3121.93,67365.452,1767376799999,209992596.42555,105433,34716.207,108228379.75641,0
1767376800000,3121.94,3126.28,3116.23,3122.65,31482.753,1767377699999,98278474.07960,70749,16259.709,50761169.87689,0
1767377700000,3122.64,3130.91,3119.65,3122.08,37680.170,1767378599999,117728773.58037,67154,21880.687,68361544.29757,0
1767378600000,3122.07,3122.08,3108.06,3110.53,58215.321,1767379499999,181245460.70154,85262,24049.979,74877966.85756,0
1767379500000,3110.52,3116.38,3095.02,3109.41,81930.441,1767380399999,254277310.18560,122809,38677.004,120046673.34978,0
1767380400000,3109.40,3119.29,3106.50,3116.87,42144.566,1767381299999,131182032.15515,82784,21378.646,66546200.40196,0
1767381300000,3116.88,3122.98,3113.59,3119.45,27926.904,1767382199999,87096525.33284,61955,14563.870,45425648.63814,0
1767382200000,3119.46,3126.85,3117.46,3123.66,26866.175,1767383099999,83883899.94805,56587,10778.444,33659485.06515,0
1767383100000,3123.66,3126.20,3119.76,3122.46,12132.181,1767383999999,37887231.77425,41418,5657.989,17670256.99397,0
1767384000000,3122.46,3128.66,3117.38,3128.35,26591.599,1767384899999,83034490.09266,59307,14911.719,46565804.12387,0
1767384900000,3128.35,3128.35,3118.17,3120.06,18278.139,1767385799999,57064282.52408,48001,8543.733,26674964.94027,0
1767385800000,3120.07,3124.66,3114.00,3122.07,16796.116,1767386699999,52392681.86156,37263,8802.704,27459150.83232,0
1767386700000,3122.08,3122.83,3109.85,3116.32,27171.358,1767387599999,84652011.13523,56214,13242.959,41261028.67841,0
1767387600000,3116.32,3121.74,3116.01,3118.94,11555.300,1767388499999,36044856.64985,27637,5515.846,17205872.80700,0
1767388500000,3118.94,3124.80,3114.99,3123.80,11468.859,1767389399999,35775425.02462,23482,6465.708,20172830.45815,0
1767389400000,3123.80,3126.00,3121.15,3124.15,8277.122,1767390299999,25855420.32104,18580,4639.153,14492092.83542,0
1767390300000,3124.15,3133.93,3121.16,3128.95,22394.963,1767391199999,70070950.36588,34136,15547.085,48651960.07756,0
1767391200000,3128.95,3144.00,3126.29,3132.65,40851.921,1767392099999,128132367.85500,56707,23101.153,72460780.03099,0
1767392100000,3132.65,3139.59,3131.00,3131.00,15533.161,1767392999999,48690146.22082,24054,6386.465,20019805.14842,0
1767393000000,3131.00,3141.00,3128.71,3135.84,16321.030,1767393899999,51145199.05461,30002,8656.092,27127967.49102,0
1767393900000,3135.85,3141.66,3131.03,3132.22,16280.174,1767394799999,51041708.47603,30162,5824.567,18262106.79889,0
1767394800000,3132.22,3134.60,3128.31,3128.96,12107.361,1767395699999,37908232.21783,25870,5231.001,16379210.28575,0
1767395700000,3128.97,3131.36,3122.08,3122.82,17214.184,1767396599999,53818016.53105,29082,6853.393,21428616.63036,0
1767396600000,3122.82,3126.71,3120.83,3125.20,15759.554,1767397499999,49225763.79175,23538,8249.890,25774023.26745,0
1767397500000,3125.19,3125.19,3118.80,3123.89,15818.384,1767398399999,49381776.47908,20780,7244.774,22617983.27640,0
1767398400000,3123.88,3130.00,3123.06,3127.76,14076.716,1767399299999,44018569.62378,25335,8016.174,25065969.48660,0
1767399300000,3127.75,3130.21,3120.91,3129.73,12408.698,1767400199999,38780145.57062,22953,5582.504,17450483.44233,0
1767400200000,3129.74,3129.86,3125.75,3128.46,6839.782,1767401099999,21394178.12940,16084,2863.645,8957726.47351,0
1767401100000,3128.46,3135.00,3128.00,3129.20,13274.449,1767401999999,41568353.58526,19920,6143.603,19239125.59099,0
1767402000000,3129.19,3130.00,3125.41,3129.91,8284.233,1767402899999,25912759.10396,17184,4496.132,14064892.78737,0
1767402900000,3129.91,3130.09,3121.68,3123.31,11732.137,1767403799999,36662441.16671,19365,4279.384,13370253.02698,0
1767403800000,3123.32,3129.16,3123.29,3128.10,8101.889,1767404699999,25332379.32212,14652,5026.095,15715366.14066,0
1767404700000,3128.09,3130.23,3126.08,3129.15,6419.270,1767405599999,20083565.40282,13214,3413.712,10680621.24640,0
1767405600000,3129.15,3129.28,3118.18,3120.20,23460.119,1767406499999,73246706.81012,34137,8392.377,26198709.48521,0
1767406500000,3120.21,3125.80,3118.48,3125.40,12918.886,1767407399999,40331247.56442,22223,8525.119,26616518.90528,0
1767407400000,3125.39,3126.73,3122.34,3123.71,6786.202,1767408299999,21202128.85301,16337,3394.264,10604839.39843,0
1767408300000,3123.71,3127.80,3123.71,3124.60,7996.680,1767409199999,24992182.31691,15010,4670.252,14594843.49842,0
1767409200000,3124.61,3126.00,3118.84,3121.27,14548.368,1767410099999,45412063.92069,22446,5924.064,18492922.74322,0
1767410100000,3121.28,3125.00,3117.09,3119.94,11491.246,1767410999999,35859921.58611,18018,5528.588,17252895.44473,0
1767411000000,3119.93,3123.38,3119.40,3123.30,7355.191,1767411899999,22957954.30615,12530,3951.252,12332741.97229,0
1767411900000,3123.30,3125.80,3122.50,3123.90,7818.718,1767412799999,24427463.82998,13840,4163.844,13008971.75538,0
1767412800000,3123.91,3126.52,3118.18,3118.19,15931.556,1767413699999,49726399.18478,20471,5992.397,18702571.73308,0
1767413700000,3118.19,3121.47,3118.18,3120.00,5191.119,1767414599999,16196878.72871,10101,2325.276,7254803.04981,0
1767414600000,3120.01,3120.01,3112.60,3114.40,17217.515,1767415499999,53658254.12196,23371,6781.676,21138489.46295,0
1767415500000,3114.39,3117.02,3113.54,3115.14,12684.928,1767416399999,39520013.32033,16582,7493.610,23346502.47981,0
1767416400000,3115.15,3117.75,3112.85,3113.17,10621.784,1767417299999,33095521.10391,14852,3737.391,11646597.78131,0
1767417300000,3113.16,3115.07,3109.73,3111.07,20118.635,1767418199999,62615805.49043,21251,7030.662,21882832.65616,0
1767418200000,3111.07,3111.08,3103.01,3105.97,27909.233,1767419099999,86705126.71481,32950,9905.320,30771215.50959,0
1767419100000,3105.97,3112.32,3104.17,3110.98,15806.585,1767419999999,49133760.12168,21160,9469.860,29437882.28577,0
1767420000000,3110.99,3116.38,3109.11,3114.29,16477.761,1767420899999,51282937.17599,21576,9917.822,30869205.18493,0
1767420900000,3114.29,3115.17,3106.59,3107.04,13428.035,1767421799999,41766004.79938,19379,3798.237,11814716.78015,0
1767421800000,3107.04,3110.86,3100.53,3101.51,18922.737,1767422699999,58760784.38295,24939,6602.405,20510437.29573,0
1767422700000,3101.51,3103.56,3097.00,3097.00,34867.634,1767423599999,108085277.14198,38524,16204.344,50236916.19630,0
1767423600000,3097.01,3103.98,3092.00,3094.15,34418.954,1767424499999,106605548.25553,41678,15480.980,47960314.45556,0
1767424500000,3094.15,3095.70,3074.52,3081.34,130867.430,1767425399999,403614570.26252,136903,60598.402,186888364.33507,0
1767425400000,3081.33,3095.50,3076.11,3090.64,67037.171,1767426299999,207001593.81799,83412,35938.250,110974026.74815,0
1767426300000,3090.65,3092.79,3086.39,3089.51,16405.569,1767427199999,50683206.61245,29614,8594.507,26551326.78889,0
1767427200000,3089.52,3096.14,3082.63,3089.97,32540.692,1767428099999,100535100.02624,48334,17129.210,52932656.10232,0
1767428100000,3089.98,3105.00,3089.50,3098.87,40722.153,1767428999999,126105636.54892,51544,25292.708,78322663.99536,0
1767429000000,3098.88,3101.93,3095.65,3099.64,24108.954,1767429899999,74705972.12586,35768,12369.187,38330065.80933,0
